2067	0.7	0.75	90	180	20	0.002
2068	0.5	0.55	180	-90	15	0.0025
2069	0.54	0.49	180	-90	15	0.0021
2070	0.31	0.54	180	-90	15	0.002
2071	0.31	0.54	180	-90	15	0.0031
2072	0.41	0.57	180	-90	15	0.0023
2073	0.44	0.54	180	-90	15	0.0024
2074	0.7	0.7	90	180	20	0.002
2075	0.5	0.5	0	90	0	0.0025
2076	0.5	0.5	0	229	190	0.003
2077	0.5	0.5	0	90	15	0.0025
2078	0.5	0.79	90	0	10	0.0017
2079	0.5	0.5	0	229	190	0.003
2080	0.5	0.5	0	90	0	0.0036125
2081	0.5	0.5	0	90	0	0.0034725
2082	0.5	0.444	0	270	0	0.0034725
2083	0.5	0.387	0	90	0	0.003145
2084	0.5	0.5	0	90	180	0.0026
2085	0.184	0.424	0	90	0	0.0028875
2560	0.6	0.55	180	270	15	0.0022
2561	0.6	0.55	180	270	25	0.0022
2562	0.6	0.55	180	270	25	0.0022
2563	0.6	0.55	180	270	25	0.0022
2564	0.6	0.55	180	270	25	0.0022
2565	0.6	0.55	180	270	15	0.0022
2566	0.6	0.55	180	270	15	0.0022
2567	0.6	0.55	180	270	25	0.0022
2568	0.6	0.55	180	270	25	0.0022
2569	0.6	0.55	180	270	15	0.0022
2570	0.6	0.55	180	90	15	0.0019
2571	0.6	0.55	180	270	15	0.0022
2572	0.84	0.77	180	0	8	0.0021
2573	0.8	0.5	180	90	8	0.0021
2574	0.6	0.47	180	270	15	0.0027
2575	0.6	0.55	180	270	15	0.0028
2576	0.6	0.55	180	270	15	0.0028
2577	0.83	0.51	180	270	15	0.0028
2578	0.8	0.55	180	270	15	0.0027
2579	0.44	0.6	180	270	15	0.0028
2580	0.6	0.55	180	270	15	0.0028
2581	0.6	0.55	0	0	0	0.004
2582	0.6	0.55	0	0	0	0.004
2583	0.52	0.55	0	0	0	0.004
2590	0.6	0.55	180	90	10	0.0022
2591	0.6	0.55	180	90	10	0.0022
2592	0.6	0.55	180	270	15	0.0022
2593	0.78	0.67	180	90	10	0.0028
2594	0.6	0.65	180	90	10	0.0027
2595	0.6	0.57	180	270	15	0.0022
2596	0.67	0.49	180	270	15	0.0023
2597	0.6	0.55	180	270	25	0.0022
2598	0.6	0.55	180	270	15	0.0022
2599	0.6	0.55	180	270	15	0.0028
2600	0.6	0.55	0	0	0	0.004
2601	0.55	0.63	0	84	190	0.0025
2602	0.56	0.55	0	0	204	0.0019
2603	0.49	0.73	0	-79	190	0.0028
2604	0.53	0.6	0	0	180	0.0025
2605	0.6	0.55	180	270	15	0.0022
2606	0.6	0.55	180	270	15	0.0028
2607	0.52	0.55	0	0	0	0.004
2608	0.6	0.55	180	270	25	0.0022
2609	0.5	0.6	0	90	190	0.0023
2610	0.38	0.58	0	90	190	0.0022
2611	0.55	0.63	0	84	190	0.002265
2612	0.49	0.488	0	-79	190	0.0028
2613	0.55	0.63	0	84	190	0.003
2614	0.787	0.636	0	-79	190	0.00354
3072	0.5	0.6	270	270	0	0.0025
3073	0.5	0.6	270	270	0	0.0025
3074	0.5	0.6	270	270	0	0.0025
3075	0.5	0.6	270	270	0	0.0025
3076	0.5	0.6	270	270	0	0.0025
3077	0.5	0.6	270	270	0	0.0025
3078	0.5	0.73	270	270	0	0.0025
3079	0.5	0.7	270	270	0	0.0024
3080	0.5	0.6	270	270	0	0.0025
3081	0.5	0.6	270	270	0	0.0025
3082	0.5	0.54	270	270	0	0.0025
3083	0.5	0.6	270	270	0	0.0025
3084	0.5	0.6	270	270	0	0.0025
3085	0.5	0.6	270	270	0	0.0025
3086	0.44	0.73	270	270	0	0.0025
3087	0.5	0.75	270	270	0	0.0025
3088	0.5	0.9	270	270	0	0.0025
3089	0.5	0.6	270	270	0	0.0025
3090	0.5	0.6	270	270	0	0.0025
3091	0.5	0.6	270	270	0	0.0025
3092	0.5	0.6	270	270	0	0.0025
3093	0.54	0.58	270	270	0	0.0025
3094	0.36	0.6	-90	-90	0	0.002
3095	0.47	0.65	-90	-90	0	0.0027
3096	0.47	0.57	-90	-90	0	0.0027
3097	0.49	0.6	-90	-90	0	0.0027
3098	0.44	0.54	-90	-90	0	0.0023
3099	0.44	0.73	270	270	0	0.0025
3100	0.5	0.6	270	270	0	0.0025
3101	0.46	0.69	270	278	0	0.002
3102	0.44	0.6	270	270	0	0.0023
3103	0.44	0.6	270	270	0	0.0023
3104	0.44	0.6	270	270	0	0.0023
3105	0.53	0.75	91	274	180	0.002
3106	0.53	0.75	91	274	180	0.002
3107	0.53	0.75	91	274	180	0.002
3108	0.53	0.75	91	274	180	0.0015
3109	0.44	0.73	270	270	0	0.0025
3110	0.54	0.58	270	270	0	0.0025
3111	0.44	0.6	270	270	0	0.0023
3112	0.51	0.71	-60	270	0	0.0021
3113	0.44	0.6	270	270	0	0.0023
3584	0.5	0.8	270	-10	0	0.0039
3585	0.5	0.8	270	-10	0	0.0038
3586	0.5	0.8	270	-10	0	0.0039
3587	0.5	0.8	270	-10	0	0.0039
3588	0.5	0.8	270	-10	0	0.0039
3589	0.5	0.8	270	-10	0	0.0039
3590	0.5	0.8	270	-10	0	0.0039
3591	0.5	0.8	270	-10	0	0.0039
3592	0.5	0.8	270	-10	0	0.0039
3593	0.5	0.8	270	-10	0	0.0039
3594	0.5	0.8	270	-10	0	0.0039
3595	0.5	0.8	270	-10	0	0.0039
3596	0.5	0.8	270	-46	0	0.0038
3597	0.5	0.8	270	-10	0	0.0039
3598	0.5	0.8	270	-10	0	0.0039
3600	0.5	0.8	270	-10	0	0.0039
3601	0.5	0.8	270	-10	0	0.0039
3602	0.5	0.8	270	-10	0	0.0038
3603	0.5	0.8	270	-10	0	0.0039
3605	0.5	0.8	270	-10	0	0.0039
3606	0.5	0.8	270	-10	0	0.0039
3608	0.5	0.8	270	-10	0	0.0039
3609	0.5	0.8	270	-10	0	0.0039
3610	0.5	0.8	270	-10	0	0.0039
3611	0.5	0.8	270	-10	0	0.0039
3612	0.5	0.8	270	-10	0	0.0039
3613	0.5	0.8	270	-10	0	0.0039
3614	0.5	0.8	-90	0	0	0.0039
3615	0.5	0.8	-90	0	0	0.007
3617	0.5	0.8	270	-10	0	0.0039
3618	0.5	0.8	270	-10	0	0.0039
3619	0.5	0.8	-90	22	0	0.0038
3620	0.5	0.8	270	-10	0	0.0039
3622	0.5	0.8	270	-10	0	0.0039
3623	0.5	0.8	-90	0	0	0.007
3624	0.5	1	-90	0	0	0.007
3625	0.5	1	-90	0	0	0.007
3626	0.5	0.8	-90	0	0	0.007
3627	0.5	1	-90	0	0	0.007
3628	0.5	1	-90	0	0	0.007
3629	0.5	0.8	270	-10	0	0.0039
3630	0.5	0.8	270	-10	0	0.0039
3633	0.5	0.8	270	-10	0	0.0039
3634	0.5	0.8	270	-10	0	0.0039
3635	0.5	0.8	270	-10	0	0.0039
3636	0.5	0.8	270	-10	0	0.0039
3637	0.47	0.78	-90	-13	0	0.0045
3638	0.49	0.88	-90	-18	0	0.0044
3639	0.5	0.91	-90	-18	0	0.0042
3640	0.5	0.91	-90	-9	0	0.0045
3642	0.5	0.91	-90	-10	0	0.0043
3643	0.5	0.8	-90	25	0	0.0039
3644	0.5	0.8	270	-10	0	0.0039
3645	0.5	0.8	270	-10	0	0.0039
3646	0.52	0.65	270	-10	0	0.0038
3647	0.54	0.65	270	-10	0	0.0039
3648	0.44	0.65	270	-10	0	0.0039
3649	0.49	0.75	-90	25	0	0.007
3650	0.5	0.8	270	-10	0	0.0039
3651	0.44	0.64	270	-10	0	0.0039
3652	0.52	0.67	270	-10	0	0.0038
3653	0.5	0.8	270	-10	0	0.0039
3654	0.5	0.8	270	-10	0	0.007
3656	0.5	0.62	270	-10	0	0.0039
3657	0.5	0.78	270	-10	0	0.0039
3658	0.49	0.88	-90	-18	0	0.0044
3659	0.5	0.9	-90	-10	0	0.0046
3662	0.44	0.64	270	-10	0	0.0039
3663	0.5	0.8	270	-10	0	0.0039
3664	0.52	0.67	270	-10	0	0.0038
3665	0.5	0.8	270	-10	0	0.0039
3666	0.5	0.8	270	-10	0	0.007
3667	0.5	0.8	-90	25	0	0.0039
3669	0.5	0.8	270	-10	0	0.0039
3670	0.5	0.8	270	-10	0	0.0039
3671	0.5	0.8	270	-10	0	0.0039
3672	0.5	0.8	270	-10	0	0.0039
3673	0.5	0.8	-90	0	0	0.007
3674	0.5	0.8	270	-10	0	0.0039
3675	0.51	0.8	269	32	-1	0.0045
3676	0.51	0.8	-90	25	-1	0.0045
3677	0.51	0.8	270	27	0	0.004
3678	0.5	0.83	270	22	0	0.0042
3679	0.5	0.83	270	-90	0	0.0033
3680	0.51	0.8	269	32	-1	0.0045
3681	0.51	0.8	270	27	0	0.004
3682	0.5	0.94	80	160	180	0.0045
3683	0.5	1.13	90	160	180	0.0071
3684	0.5	1.12	88	150	180	0.0067
3685	0.5	1.12	88	150	180	0.0067
3687	0.5	1.13	90	160	180	0.0071
3688	0.5	0.94	80	160	180	0.0045
3689	0.5	0.97	87	161	180	0.0069
3690	0.455	0.921	80	180	180	0.00594
3691	0.455	0.921	80	180	180	0.00594
3692	0.455	1.219	80	180	180	0.007615
3693	0.455	1.219	80	180	180	0.007615
3695	0.455	0.921	80	180	180	0.00594
3696	0.455	0.921	80	180	180	0.00594
3697	0.455	0.976	80	180	180	0.006545
3698	0.455	1.219	80	180	180	0.007615
3699	0.5	1.13	90	160	180	0.0071
3700	0.5	1.12	88	150	180	0.0067
3701	0.5	1.12	88	150	180	0.0067
3703	0.5	1.13	90	160	180	0.0071
3704	0.5	0.94	80	160	180	0.0045
3705	0.5	0.97	87	161	180	0.0069
3706	0.5	0.94	80	160	180	0.0045
3707	0.5	1.13	90	160	180	0.0071
3708	0.5	1.12	88	150	180	0.0067
3709	0.5	1.12	88	150	180	0.0067
3711	0.5	1.13	90	160	180	0.0071
3712	0.5	0.94	80	160	180	0.0045
3713	0.5	0.97	87	161	180	0.0069
3714	0.44	0.73	270	270	0	0.0025
3715	0.54	0.58	270	270	0	0.0025
3716	0.44	0.6	270	270	0	0.0023
3718	0.5	0.8	270	-10	0	0.0039
3719	0.5	1	-90	0	0	0.007
3720	0.5	0.8	270	-10	0	0.0039
3721	0.51	0.8	270	27	0	0.004
3722	0.5	0.883	90	160	180	0.005615
3723	0.5	0.883	90	160	180	0.005615
3724	0.5	1.013	90	160	180	0.00594
3725	0.5	1.013	90	160	180	0.00594
3727	0.5	0.883	90	160	180	0.005615
3728	0.5	0.883	90	160	180	0.005615
3729	0.5	0.883	90	160	180	0.006405
3730	0.5	0.99	90	157	180	0.0069
3731	0.5	0.97	90	156	180	0.0069
3732	0.5	1.31	90	156	180	0.0077
3733	0.5	0.85	87	161	180	0.0055
3734	0.5	0.94	90	150	180	0.0063125
3735	0.472	0.94	90	150	180	0.007985
3736	0.5	1.12	90	150	180	0.0048825
3737	0.5	1.12	90	150	180	0.0048825
3739	0.472	0.94	90	150	180	0.007985
3740	0.5	0.94	90	150	180	0.0063125
3741	0.5	0.9905	90	150	180	0.0048825
3742	0.5	1.12	88	150	180	0.0067
3743	0.5	1.013	90	160	180	0.00594
3744	0.5	1.12	90	150	180	0.0048825
4096	0.5	0.97	270	-10	0	0.0039
4097	0.5	0.8	270	-10	0	0.0039
4098	0.5	1.05	270	-10	0	0.0039
4099	0.5	1.1	270	-10	0	0.0039
4100	0.5	1.04	270	-10	0	0.0039
4101	0.5	0.8	270	-10	0	0.0039
4102	0.5	1.05	270	-10	0	0.0039
4103	0.5	0.8	270	-10	0	0.0039
4104	0.5	1.1	270	-10	0	0.0039
4105	0.5	0.8	270	-10	0	0.0039
4106	0.5	1.11	270	0	0	0.0038
4107	0.5	1.17	270	0	0	0.0038
4108	0.5	1.11	270	-10	0	0.0039
4109	0.5	1.06	270	-10	0	0.0039
4110	0.5	1.06	270	-10	0	0.0039
4111	0.5	1	270	-10	0	0.0039
4112	0.5	0.8	270	-10	0	0.0039
4113	0.5	0.8	270	-10	0	0.0039
4114	0.5	0.85	270	-10	0	0.0039
4115	0.5	1.01	270	-10	0	0.0039
4116	0.5	0.88	270	-10	0	0.0039
4117	0.5	0.8	270	-10	0	0.0039
4118	0.5	0.88	270	-10	0	0.0039
4119	0.5	0.88	270	-10	0	0.0039
4120	0.5	1.01	270	-10	0	0.0039
4121	0.5	0.8	270	-10	0	0.0039
4122	0.5	0.8	270	-10	0	0.0039
4123	0.5	0.8	270	-10	0	0.0039
4124	0.5	0.8	270	-10	0	0.0039
4125	0.5	0.8	-90	0	0	0.0033
4126	0.5	0.8	-90	0	0	0.0035
4127	0.5	0.83	270	-10	0	0.0039
4128	0.5	0.8	270	-10	0	0.0035
4129	0.5	0.8	270	-10	0	0.0039
4130	0.5	0.73	-90	0	0	0.0032
4131	0.5	0.65	-90	0	0	0.0032
4132	0.5	0.85	-90	0	0	0.0039
4133	0.5	0.96	-90	0	0	0.0039
4134	0.5	1.01	270	-10	0	0.0039
4135	0.5	1.14	-90	0	0	0.0039
4136	0.5	1.14	-90	0	0	0.0038
4137	0.5	1.14	-90	0	0	0.0039
4138	0.5	1.12	-90	0	0	0.0039
4139	0.5	1.11	-90	0	0	0.0039
4140	0.5	1.14	-90	0	0	0.0039
4141	0.5	0.91	270	-10	0	0.0039
4142	0.5	0.95	270	-10	0	0.0039
4143	0.5	0.88	270	-10	0	0.0039
4144	0.5	0.91	270	-10	0	0.0039
4145	0.5	0.96	270	-10	0	0.0039
4146	0.5	1.01	270	-10	0	0.0039
4147	0.5	0.9	270	-10	0	0.0039
4148	0.5	0.86	270	-10	0	0.0039
4149	0.5	1.14	-90	0	0	0.0033
4150	0.49	0.9	-90	0	0	0.003
4151	0.5	0.88	-90	-10	0	0.0033
4152	0.52	1.14	-90	-10	0	0.0036
4153	0.47	0.85	270	0	0	0.003
4154	0.47	0.9	-90	-10	0	0.0035
4155	0.5	0.6	0	0	0	0.0039
4156	0.5	0.5	0	0	0	0.0039
4157	0.5	0.5	0	0	0	0.0039
4158	0.5	0.88	270	-10	0	0.0039
4159	0.5	1.09	270	-10	0	0.0039
4160	0.5	0.8	270	-10	0	0.0039
4161	0.5	0.9	-90	0	0	0.0039
4162	0.5	0.67	270	-10	0	0.0038
4163	0.5	0.75	270	-10	0	0.0039
4164	0.5	0.82	270	-10	0	0.0039
4165	0.5	0.83	270	-10	0	0.0039
4166	0.5	0.82	270	-10	0	0.0039
4167	0.5	0.73	270	-10	0	0.0039
4168	0.5	0.8	270	-10	0	0.0039
4169	0.5	0.8	90	0	0	0.0039
4170	0.49	0.9	-90	0	0	0.0033
4171	0.5	1	-90	-10	0	0.0037
4172	0.5	0.9	-90	-10	0	0.0042
4174	0.5	0.75	270	-10	0	0.0039
4175	0.5	0.83	270	-10	0	0.0039
4176	0.5	0.82	270	-10	0	0.0039
4177	0.5	0.8	270	-10	0	0.0039
4178	0.5	1	270	-10	0	0.0039
4179	0.5	0.85	270	-10	0	0.0039
4180	0.5	0.88	270	-10	0	0.0039
4181	0.5	0.8	270	-10	0	0.0039
4182	0.5	0.88	270	-10	0	0.0039
4183	0.5	1.01	270	-10	0	0.0039
4184	0.5	0.8	270	-10	0	0.0039
4185	0.5	1.12	-90	0	0	0.0039
4186	0.5	0.5	-90	0	0	0.0039
4187	0.51	1	278	0	0	0.0035
4188	0.51	1	278	0	0	0.0035
4189	0.51	1	278	0	0	0.0035
4190	0.5	0.9	270	0	0	0.0031
4191	0.5	1	270	0	0	0.0033
4192	0.51	0.82	278	0	0	0.0035
4193	0.51	0.82	278	0	0	0.0035
4194	0.5	0.95	90	180	180	0.003
4195	0.5	0.95	90	180	180	0.003
4196	0.5	1.05	90	180	180	0.003
4197	0.5	1.05	90	180	180	0.003
4198	0.5	0.95	90	180	180	0.003
4199	0.5	0.95	90	180	180	0.003
4200	0.5	0.95	90	180	180	0.003
4201	0.5	1.02	262	1	-1	0.0033
4202	0.5	0.893	90	180	180	0.0038825
4203	0.5	0.893	90	180	180	0.0038825
4204	0.5	1.097	90	180	180	0.004115
4205	0.5	1.097	90	180	180	0.004115
4206	0.5	0.893	90	180	180	0.0038825
4207	0.5	0.893	90	180	180	0.0038825
4208	0.5	0.893	90	180	180	0.0038825
4209	0.5	1.097	90	180	180	0.004115
4210	0.5	1.097	90	180	180	0.004115
4211	0.5	0.893	90	180	180	0.0038825
4212	0.5	1.05	90	180	180	0.003
4213	0.5	1.05	90	180	180	0.003
4214	0.5	0.95	90	180	180	0.003
4215	0.5	0.95	90	180	180	0.003
4216	0.5	0.95	90	180	180	0.003
4217	0.5	1.02	262	1	-1	0.0033
4218	0.5	0.95	90	180	180	0.003
4219	0.5	0.95	90	180	180	0.003
4220	0.5	1.05	90	180	180	0.003
4221	0.5	1.05	90	180	180	0.003
4222	0.5	0.95	90	180	180	0.003
4223	0.5	0.95	90	180	180	0.003
4224	0.5	0.95	90	180	180	0.003
4225	0.5	1.05	90	180	180	0.003
4226	0.5	0.8	270	-10	0	0.0039
4227	0.5	1.1	270	-10	0	0.0039
4228	0.5	1.06	270	-10	0	0.0039
4229	0.5	1	270	-10	0	0.0039
4230	0.5	0.8	270	-10	0	0.0039
4231	0.5	1.14	-90	0	0	0.0038
4232	0.5	0.28	0	0	0	0.0039
4233	0.51	1	278	0	0	0.0035
4234	0.5	0.93	90	180	180	0.003745
4235	0.5	0.93	90	180	180	0.003745
4236	0.5	1.023	90	180	180	0.003745
4237	0.5	1.023	90	180	180	0.003745
4238	0.5	0.93	90	180	180	0.003745
4239	0.5	0.93	90	180	180	0.003745
4240	0.5	0.93	90	180	180	0.003745
4241	0.5	1.079	90	180	180	0.003745
4242	0.5	1	90	180	180	0.0034
4243	0.5	1	262	1	-1	0.0033
4244	0.51	1	90	180	180	0.0031
4245	0.5	1	262	1	-1	0.0031
4246	0.5	0.95	90	180	180	0.00421
4247	0.5	0.95	90	180	180	0.00421
4248	0.5	1.149	90	180	180	0.00421
4249	0.5	1.111	90	180	180	0.00421
4250	0.5	0.95	90	180	180	0.00421
4251	0.5	0.95	90	180	180	0.00421
4252	0.5	0.95	90	180	180	0.00421
4253	0.5	1.02	262	1	-1	0.0033
4254	0.5	1.05	90	180	180	0.003
4255	0.5	1.023	90	180	180	0.003745
4256	0.5	1.149	90	180	180	0.00421
4257	0.5	0.95	90	180	180	0.003
4258	0.5	0.93	90	180	180	0.003745
4259	0.5	0.95	90	180	180	0.00421
4608	0.5	0.9	270	-10	0	0.0033
4609	0.5	0.9	270	-10	0	0.0033
4610	0.5	0.9	270	-10	0	0.0033
4611	0.5	0.9	270	-10	0	0.0033
4612	0.5	0.9	270	-10	0	0.0033
4613	0.5	0.9	270	-10	0	0.0033
4614	0.5	0.9	270	-10	0	0.0033
4615	0.5	0.9	270	-10	0	0.0033
4616	0.5	0.9	270	-10	0	0.0033
4617	0.5	0.9	270	-10	0	0.0033
4618	0.5	1.27	270	0	0	0.0033
4619	0.5	1.19	270	0	0	0.0033
4620	0.5	0.9	270	-10	0	0.0033
4621	0.5	0.98	270	-10	0	0.0033
4622	0.5	0.9	270	-10	0	0.0033
4623	0.5	0.9	270	-10	0	0.0033
4624	0.5	0.9	270	-10	0	0.0033
4625	0.5	0.9	270	-10	0	0.0033
4626	0.5	0.89	270	-10	0	0.0032
4627	0.5	0.9	270	-10	0	0.0033
4628	0.5	0.9	270	-10	0	0.0033
4629	0.5	0.9	270	-10	0	0.0033
4630	0.5	0.9	270	-10	0	0.0033
4631	0.5	0.9	270	-10	0	0.0033
4632	0.5	0.9	270	-10	0	0.0033
4633	0.5	0.9	270	-10	0	0.0033
4634	0.5	0.9	270	-10	0	0.0033
4635	0.5	0.9	270	-10	0	0.0033
4636	0.5	0.9	270	-10	0	0.0033
4637	0.5	0.9	270	-10	0	0.0033
4638	0.5	0.9	270	-10	0	0.0033
4639	0.5	0.9	270	-10	0	0.0033
4640	0.5	0.9	270	-10	0	0.0033
4641	0.5	0.9	270	-10	0	0.0033
4642	0.5	0.9	270	-10	0	0.0033
4643	0.5	0.9	270	-10	0	0.0033
4644	0.5	0.9	270	-10	0	0.0033
4645	0.5	0.9	270	-10	0	0.0033
4646	0.5	0.98	270	-10	0	0.0033
4647	0.5	0.9	270	-10	0	0.0033
4648	0.5	0.9	270	-10	0	0.0033
4649	0.5	0.9	270	-10	0	0.0033
4650	0.5	0.9	270	-10	0	0.0033
4651	0.5	0.9	270	-10	0	0.0033
4652	0.5	0.9	270	-10	0	0.0033
4653	0.5	0.9	270	-10	0	0.0033
4654	0.5	0.9	270	-10	0	0.0033
4655	0.5	0.9	270	-10	0	0.0033
4656	0.5	0.9	270	-10	0	0.0033
4657	0.5	0.9	270	-10	0	0.0033
4658	0.5	0.9	270	-10	0	0.0033
4659	0.5	0.9	270	-10	0	0.0033
4660	0.5	0.9	270	-10	0	0.0033
4661	0.51	1.1	270	0	0	0.0032
4662	0.5	1	270	0	0	0.003
4663	0.5	0.65	270	0	0	0.0025
4664	0.5	0.89	270	0	0	0.0029
4665	0.5	1	270	0	0	0.003
4666	0.5	1.1	270	0	0	0.0035
4667	0.5	0.98	270	-10	0	0.0033
4668	0.5	0.9	270	-10	0	0.0033
4669	0.5	0.9	270	-10	0	0.0033
4670	0.5	0.9	270	-10	0	0.0033
4671	0.5	1.11	270	-10	0	0.0032
4672	0.5	0.9	270	-10	0	0.0033
4673	0.5	0.9	270	-10	0	0.0033
4674	0.5	0.9	270	-10	0	0.0033
4675	0.5	0.9	270	-10	0	0.0033
4676	0.5	0.9	270	-10	0	0.0033
4677	0.5	0.9	270	-10	0	0.0033
4678	0.5	0.9	270	-10	0	0.0033
4679	0.5	0.9	270	-10	0	0.0033
4680	0.5	0.9	270	-10	0	0.0033
4681	0.5	0.9	270	-10	0	0.0033
